account_id,customer_id,product_id,branch_id,open_date,status
4360,227,2,17,2022-12-01,ACTIVE
4361,273,3,9,2024-07-14,CLOSED
4362,4413,1,15,2022-06-07,ACTIVE
4363,1923,3,7,2021-06-14,DORMANT
4364,3158,5,2,2021-08-29,ACTIVE
4365,2339,4,4,2020-10-08,ACTIVE
4366,1602,5,20,2025-05-29,ACTIVE
4367,3719,4,18,2024-07-31,ACTIVE
4368,2423,1,11,2019-02-07,CLOSED
4369,1926,1,5,2022-06-09,DORMANT
4370,567,1,8,2025-01-24,ACTIVE
4371,2916,2,20,2019-04-13,ACTIVE
4372,252,2,5,2019-05-25,ACTIVE
4373,2355,4,2,2021-01-24,ACTIVE
4374,3502,3,5,2020-01-01,ACTIVE
4375,4771,3,3,2025-01-09,ACTIVE
4376,2312,4,12,2025-06-24,ACTIVE
4377,2116,2,19,2024-01-05,ACTIVE
4378,1603,5,7,2023-09-24,ACTIVE
4379,3271,4,19,2019-03-24,ACTIVE
4380,514,3,4,2022-08-04,ACTIVE
4381,442,4,14,2024-03-09,ACTIVE
4382,1,4,19,2023-02-21,ACTIVE
4383,903,1,18,2023-07-15,ACTIVE
4384,1221,2,7,2024-10-27,ACTIVE
4385,2322,1,15,2023-06-04,CLOSED
4386,856,2,1,2019-05-31,ACTIVE
4387,1018,4,12,2020-12-30,ACTIVE
4388,2221,2,19,2024-08-24,ACTIVE
4389,4681,3,6,2019-04-11,ACTIVE
4390,3505,1,13,2021-02-18,ACTIVE
4391,4551,4,6,2021-11-24,ACTIVE
4392,196,3,13,2025-05-19,ACTIVE
4393,4695,2,15,2020-09-28,ACTIVE
4394,1333,2,16,2023-10-26,ACTIVE
4395,4652,3,8,2023-08-24,ACTIVE
4396,1518,2,13,2020-06-08,ACTIVE
4397,4535,1,13,2019-06-14,ACTIVE
4398,2698,5,20,2020-03-03,ACTIVE
4399,4455,2,20,2022-07-05,ACTIVE
4400,3108,4,12,2021-07-22,ACTIVE
4401,1058,2,19,2024-10-17,DORMANT
4402,2706,4,17,2025-05-10,ACTIVE
4403,2064,2,3,2020-07-13,ACTIVE
4404,2793,2,15,2021-04-28,ACTIVE
4405,421,4,17,2022-09-07,ACTIVE
4406,4649,1,6,2024-05-22,ACTIVE
4407,2815,5,19,2022-10-17,ACTIVE
4408,2841,5,12,2024-05-08,DORMANT
4409,1032,1,4,2020-08-12,ACTIVE
4410,1492,2,12,2020-05-13,DORMANT
4411,4976,5,2,2025-03-01,ACTIVE
4412,1886,1,7,2023-03-10,ACTIVE
4413,4948,1,16,2023-06-27,ACTIVE
4414,510,5,12,2022-02-06,ACTIVE
4415,1860,4,16,2024-02-04,DORMANT
4416,1859,3,14,2020-01-23,DORMANT
4417,914,4,1,2020-02-20,ACTIVE
4418,2066,2,9,2021-06-19,ACTIVE
4419,2967,4,7,2023-05-11,CLOSED
4420,4890,3,5,2019-11-08,DORMANT
4421,3838,3,10,2025-04-18,ACTIVE
4422,1597,1,10,2024-07-28,ACTIVE
4423,4443,2,18,2023-05-27,ACTIVE
4424,1056,1,7,2023-09-12,ACTIVE
4425,1024,4,18,2019-07-22,ACTIVE
4426,3205,4,13,2019-04-20,ACTIVE
4427,576,5,11,2019-03-23,ACTIVE
4428,199,1,10,2023-06-08,ACTIVE
4429,1366,1,9,2021-02-07,ACTIVE
4430,1999,1,15,2025-02-18,ACTIVE
4431,1017,1,14,2019-05-19,ACTIVE
4432,3619,3,3,2019-08-09,ACTIVE
4433,26,5,14,2021-05-10,ACTIVE
4434,1559,2,16,2021-08-16,ACTIVE
4435,3725,2,3,2022-12-16,CLOSED
4436,3459,2,8,2023-05-29,ACTIVE
4437,3357,3,2,2025-02-23,DORMANT
4438,2368,5,2,2022-09-09,ACTIVE
4439,471,5,18,2022-07-07,ACTIVE
4440,2468,3,7,2019-07-18,ACTIVE
4441,4747,1,17,2024-03-03,ACTIVE
4442,886,4,6,2022-03-06,ACTIVE
4443,876,1,10,2022-10-01,ACTIVE
4444,942,2,7,2024-07-27,ACTIVE
4445,3042,1,4,2025-01-31,ACTIVE
4446,572,3,11,2020-05-03,ACTIVE
4447,4150,2,16,2025-06-21,ACTIVE
4448,605,4,17,2024-02-21,ACTIVE
4449,4421,2,6,2024-05-06,ACTIVE
4450,3530,1,20,2020-03-17,ACTIVE
4451,4981,5,19,2021-05-14,ACTIVE
4452,4361,5,20,2024-01-14,DORMANT
4453,382,5,18,2024-12-20,DORMANT
4454,1237,2,15,2020-10-17,ACTIVE
4455,2381,5,2,2024-03-05,ACTIVE
4456,3780,3,19,2022-10-11,CLOSED
4457,2106,4,6,2019-08-24,CLOSED
4458,1518,5,12,2021-09-15,ACTIVE
4459,1534,3,1,2022-10-14,ACTIVE
4460,3295,3,11,2021-03-25,ACTIVE
4461,3441,2,19,2022-07-18,ACTIVE
4462,3490,2,4,2023-08-17,ACTIVE
4463,3946,4,19,2023-03-14,ACTIVE
4464,4643,4,6,2023-07-24,ACTIVE
4465,871,1,8,2023-12-29,ACTIVE
4466,2151,4,9,2023-02-03,ACTIVE
4467,3233,2,10,2023-09-29,ACTIVE
4468,3232,3,10,2022-08-27,DORMANT
4469,3767,1,10,2022-05-25,ACTIVE
4470,4961,4,4,2020-09-02,ACTIVE
4471,3208,3,18,2022-08-28,ACTIVE
4472,4494,2,12,2019-08-18,ACTIVE
4473,4488,5,11,2019-12-06,ACTIVE
4474,3827,1,16,2025-01-20,ACTIVE
4475,1613,3,19,2024-12-03,DORMANT
4476,1078,2,11,2019-03-12,ACTIVE
4477,1301,2,4,2023-10-16,ACTIVE
4478,2159,1,12,2021-04-29,ACTIVE
4479,2272,1,17,2021-12-12,ACTIVE
4480,2530,4,13,2023-06-09,ACTIVE
4481,3261,4,4,2019-12-08,ACTIVE
4482,364,1,6,2021-07-23,ACTIVE
4483,846,1,7,2020-08-10,ACTIVE
4484,3033,3,8,2024-07-02,ACTIVE
4485,1328,4,2,2022-01-07,ACTIVE
4486,3163,2,9,2019-04-17,ACTIVE
4487,392,4,10,2024-05-26,ACTIVE
4488,3256,4,19,2024-10-30,ACTIVE
4489,2060,1,1,2019-08-18,ACTIVE
4490,3238,1,16,2024-08-29,ACTIVE
4491,2047,4,18,2022-09-08,ACTIVE
4492,4242,5,8,2020-10-13,ACTIVE
4493,1306,5,10,2022-08-26,CLOSED
4494,2895,4,11,2020-04-16,ACTIVE
4495,2033,5,17,2019-03-15,ACTIVE
4496,765,4,7,2020-10-15,ACTIVE
4497,499,1,3,2022-12-30,CLOSED
4498,3369,1,7,2020-04-06,ACTIVE
4499,2945,1,6,2022-03-19,ACTIVE
4500,3805,2,3,2023-07-26,ACTIVE
4501,4214,1,8,2024-03-22,ACTIVE
4502,4461,1,1,2025-06-20,ACTIVE
4503,136,4,5,2024-01-30,ACTIVE
4504,1101,5,19,2020-10-01,ACTIVE
4505,1872,5,13,2019-10-01,ACTIVE
4506,4034,1,11,2020-04-26,ACTIVE
4507,4114,1,11,2019-03-23,DORMANT
4508,4013,1,2,2019-01-31,ACTIVE
4509,205,4,9,2022-01-12,CLOSED
4510,4595,4,2,2021-09-22,ACTIVE
4511,2372,4,19,2024-09-20,ACTIVE
4512,4691,5,12,2019-09-08,ACTIVE
4513,562,2,9,2023-06-09,ACTIVE
4514,3315,5,9,2021-09-22,ACTIVE
4515,3961,4,10,2023-09-15,ACTIVE
4516,2527,3,5,2019-09-23,ACTIVE
4517,2212,2,9,2019-01-22,ACTIVE
4518,2372,1,18,2022-12-01,ACTIVE
4519,4736,5,10,2024-10-24,ACTIVE
4520,2682,2,17,2023-02-19,ACTIVE
4521,2807,3,10,2020-11-10,CLOSED
4522,3770,2,14,2024-04-16,DORMANT
4523,2256,5,4,2019-08-28,DORMANT
4524,4411,4,10,2019-02-20,ACTIVE
4525,901,1,18,2020-04-20,ACTIVE
4526,1751,4,5,2024-06-27,ACTIVE
4527,4900,4,9,2023-06-14,ACTIVE
4528,3296,5,6,2021-06-12,ACTIVE
4529,3160,4,16,2019-06-06,ACTIVE
4530,1453,4,16,2025-02-24,DORMANT
4531,1244,5,11,2021-10-20,ACTIVE
4532,2323,5,15,2020-10-27,CLOSED
4533,1671,3,19,2024-07-12,ACTIVE
4534,2028,4,3,2022-02-15,ACTIVE
4535,1769,2,16,2023-08-14,ACTIVE
4536,3664,1,20,2019-03-16,ACTIVE
4537,2303,1,5,2021-08-09,ACTIVE
4538,1170,5,9,2024-11-25,ACTIVE
4539,4711,5,5,2024-01-01,ACTIVE
4540,2433,3,4,2023-02-11,DORMANT
4541,387,4,13,2019-04-03,ACTIVE
4542,2431,5,20,2024-11-17,DORMANT
4543,3349,5,17,2019-06-30,ACTIVE
4544,1406,1,20,2020-11-01,ACTIVE
4545,124,4,12,2024-11-13,ACTIVE
4546,3998,3,20,2019-08-20,ACTIVE
4547,3453,5,20,2025-04-17,ACTIVE
4548,3897,5,7,2024-02-19,DORMANT
4549,1625,5,1,2023-05-22,ACTIVE
4550,1182,1,16,2023-11-08,ACTIVE
4551,728,5,7,2024-08-28,ACTIVE
4552,3885,5,2,2022-08-03,ACTIVE
4553,3671,1,12,2025-03-04,ACTIVE
4554,1142,5,11,2025-06-16,ACTIVE
4555,2376,4,8,2024-11-20,ACTIVE
4556,4032,4,1,2019-06-08,DORMANT
4557,359,1,3,2023-05-06,ACTIVE
4558,3743,4,8,2020-01-13,ACTIVE
4559,2845,3,8,2020-12-14,ACTIVE
4560,4539,5,11,2019-04-02,ACTIVE
4561,2212,3,5,2025-02-01,ACTIVE
4562,973,4,8,2022-02-07,ACTIVE
4563,361,1,9,2025-02-04,ACTIVE
4564,2633,1,17,2021-01-07,ACTIVE
4565,3191,3,5,2024-02-07,ACTIVE
4566,4949,4,19,2020-05-06,ACTIVE
4567,1625,5,19,2024-11-20,ACTIVE
4568,3929,4,2,2024-09-19,ACTIVE
4569,1757,4,19,2023-03-10,DORMANT
4570,241,1,15,2021-08-03,ACTIVE
4571,4762,2,8,2020-12-02,ACTIVE
4572,976,5,8,2022-01-07,ACTIVE
4573,4319,5,1,2024-02-11,ACTIVE
4574,2314,1,14,2019-01-30,ACTIVE
4575,1306,4,11,2020-11-14,ACTIVE
4576,788,1,7,2020-01-25,ACTIVE
4577,2429,4,18,2025-05-12,ACTIVE
4578,556,2,15,2022-05-28,ACTIVE
4579,2110,2,10,2019-01-12,ACTIVE
4580,4943,3,4,2023-02-25,ACTIVE
4581,2650,4,1,2023-06-09,ACTIVE
4582,1560,1,14,2023-10-24,DORMANT
4583,4236,1,20,2019-02-18,ACTIVE
4584,1364,1,20,2023-09-12,ACTIVE
4585,3960,3,9,2024-08-19,ACTIVE
4586,590,5,13,2019-09-18,CLOSED
4587,1750,1,17,2019-11-16,ACTIVE
4588,541,2,20,2019-07-05,DORMANT
4589,2423,1,4,2025-03-26,DORMANT
4590,291,1,5,2024-04-11,ACTIVE
4591,2091,1,18,2019-01-21,ACTIVE
4592,3936,5,17,2019-01-16,ACTIVE
4593,3959,1,7,2019-01-06,ACTIVE
4594,3860,5,10,2025-06-03,ACTIVE
4595,1256,5,9,2021-07-29,CLOSED
4596,8,3,13,2019-09-16,ACTIVE
4597,1658,2,18,2021-11-29,DORMANT
4598,4579,1,12,2019-10-03,ACTIVE
4599,4429,1,8,2021-04-06,ACTIVE
4600,1257,1,18,2024-04-14,DORMANT
4601,3951,5,5,2022-08-24,ACTIVE
4602,1040,4,7,2023-04-06,ACTIVE
4603,2117,2,15,2021-08-06,ACTIVE
4604,685,1,3,2020-04-24,ACTIVE
4605,4019,4,18,2020-02-18,ACTIVE
4606,1798,4,6,2023-01-28,ACTIVE
4607,1825,4,6,2022-12-03,DORMANT
4608,3535,2,20,2024-09-23,ACTIVE
4609,63,4,1,2023-12-26,ACTIVE
4610,261,1,17,2021-04-09,ACTIVE
4611,3572,1,11,2022-07-18,ACTIVE
4612,3193,3,2,2019-10-02,ACTIVE
4613,4954,5,9,2024-04-18,ACTIVE
4614,1489,4,19,2022-12-17,CLOSED
4615,1131,5,6,2023-03-08,DORMANT
4616,4276,5,7,2019-05-24,ACTIVE
4617,355,5,4,2021-04-14,ACTIVE
4618,2775,5,3,2024-03-01,DORMANT
4619,589,5,2,2025-02-18,ACTIVE
4620,605,1,10,2021-02-22,ACTIVE
4621,2229,2,10,2024-04-04,ACTIVE
4622,174,4,17,2019-06-27,CLOSED
4623,354,4,16,2025-06-23,ACTIVE
4624,3291,1,1,2025-01-07,DORMANT
4625,434,1,12,2020-09-02,CLOSED
4626,2953,5,20,2020-06-24,ACTIVE
4627,259,2,20,2025-01-06,CLOSED
4628,868,4,10,2022-10-04,ACTIVE
4629,2607,3,1,2025-04-28,ACTIVE
4630,3646,1,16,2020-02-17,ACTIVE
4631,596,3,11,2023-11-08,ACTIVE
4632,394,4,4,2023-11-19,ACTIVE
4633,4432,1,3,2022-07-05,ACTIVE
4634,2111,4,13,2020-05-06,ACTIVE
4635,3865,1,15,2023-09-24,ACTIVE
4636,4140,4,10,2023-06-20,ACTIVE
4637,2201,3,6,2022-01-24,ACTIVE
4638,3998,2,11,2021-09-27,ACTIVE
4639,3854,1,1,2022-11-28,ACTIVE
4640,4950,3,20,2024-09-15,ACTIVE
4641,3755,4,4,2023-06-26,ACTIVE
4642,4371,3,10,2020-04-25,ACTIVE
4643,3430,1,15,2019-06-29,ACTIVE
4644,4522,3,1,2020-08-04,ACTIVE
4645,4579,4,15,2022-11-30,ACTIVE
4646,214,5,3,2023-02-01,ACTIVE
4647,2127,2,1,2023-07-01,ACTIVE
4648,139,2,6,2022-07-18,ACTIVE
4649,4194,5,19,2023-05-02,ACTIVE
4650,3961,1,4,2019-12-30,ACTIVE
4651,664,3,12,2024-10-17,ACTIVE
4652,2833,3,2,2025-06-13,DORMANT
4653,1074,5,17,2020-02-27,ACTIVE
4654,4575,5,6,2025-03-16,ACTIVE
4655,4023,4,12,2024-04-27,ACTIVE
4656,162,4,15,2024-02-27,ACTIVE
4657,1501,2,17,2024-12-09,DORMANT
4658,3179,1,1,2021-06-02,ACTIVE
4659,4491,1,14,2022-03-18,ACTIVE
4660,4897,5,2,2023-11-20,ACTIVE
4661,186,2,4,2023-02-08,ACTIVE
4662,4654,2,20,2020-08-01,ACTIVE
4663,1981,4,2,2024-12-02,ACTIVE
4664,4542,3,14,2019-08-25,ACTIVE
4665,3989,1,18,2024-09-25,ACTIVE
4666,830,2,8,2025-05-10,ACTIVE
4667,3520,4,20,2019-04-23,ACTIVE
4668,3512,4,1,2021-03-02,ACTIVE
4669,3329,4,16,2022-08-08,ACTIVE
4670,3349,3,7,2025-06-21,ACTIVE
4671,2486,2,6,2019-02-20,ACTIVE
4672,4612,5,19,2019-05-24,ACTIVE
4673,1226,5,10,2023-09-02,ACTIVE
4674,4852,4,6,2022-03-02,ACTIVE
4675,2845,4,10,2023-03-03,DORMANT
4676,2734,3,19,2020-01-25,ACTIVE
4677,4421,4,3,2024-07-13,ACTIVE
4678,3997,2,20,2022-03-29,ACTIVE
4679,2671,4,3,2021-01-18,ACTIVE
4680,4783,4,20,2023-09-07,ACTIVE
4681,1499,2,6,2023-05-27,ACTIVE
4682,1689,1,17,2021-05-24,ACTIVE
4683,2448,5,18,2020-12-08,CLOSED
4684,868,4,10,2022-04-23,ACTIVE
4685,4313,2,6,2019-08-02,ACTIVE
4686,3009,5,13,2022-01-22,ACTIVE
4687,3525,3,6,2025-03-16,ACTIVE
4688,2013,1,12,2025-03-16,ACTIVE
4689,240,4,14,2019-01-13,CLOSED
4690,48,1,17,2023-12-24,ACTIVE
4691,4050,4,8,2020-04-30,ACTIVE
4692,3458,4,5,2019-04-29,CLOSED
4693,3280,4,4,2025-05-07,ACTIVE
4694,3229,1,6,2021-06-30,ACTIVE
4695,1249,3,11,2022-01-25,ACTIVE
4696,1168,2,5,2021-04-21,ACTIVE
4697,3491,2,14,2020-10-25,ACTIVE
4698,4971,3,10,2021-10-20,ACTIVE
4699,1898,3,11,2025-01-29,ACTIVE
4700,3537,4,3,2021-02-25,ACTIVE
4701,2180,4,8,2019-12-13,ACTIVE
4702,4721,2,5,2019-08-25,ACTIVE
4703,1971,4,20,2024-10-26,ACTIVE
4704,4697,4,10,2023-04-26,ACTIVE
4705,2721,3,8,2024-05-09,ACTIVE
4706,2382,1,9,2024-08-21,ACTIVE
4707,1944,5,15,2019-08-17,DORMANT
4708,3147,5,1,2021-04-22,ACTIVE
4709,3484,4,5,2021-08-22,ACTIVE
4710,3697,4,15,2019-06-13,DORMANT
4711,2826,5,4,2023-08-31,ACTIVE
4712,1828,3,19,2020-01-17,ACTIVE
4713,223,5,10,2020-08-04,ACTIVE
4714,1747,5,2,2022-12-16,ACTIVE
4715,530,5,5,2021-12-22,CLOSED
4716,134,4,18,2024-06-16,ACTIVE
4717,3804,4,6,2019-09-03,ACTIVE
4718,4487,5,10,2024-09-28,ACTIVE
4719,102,4,15,2024-06-15,DORMANT
4720,3724,5,9,2024-05-25,ACTIVE
4721,2729,3,13,2022-07-29,ACTIVE
4722,2546,4,18,2025-03-17,ACTIVE
4723,2559,1,7,2022-10-03,ACTIVE
4724,3042,4,2,2019-12-30,ACTIVE
4725,2001,3,16,2021-09-18,CLOSED
4726,949,3,2,2021-07-08,ACTIVE
4727,1569,4,4,2019-02-11,ACTIVE
4728,4937,2,2,2024-12-22,DORMANT
4729,2054,5,17,2022-07-06,DORMANT
4730,3006,5,6,2022-04-29,ACTIVE
4731,194,3,10,2024-07-06,ACTIVE
4732,742,4,14,2024-10-21,ACTIVE
4733,3907,2,15,2023-05-25,ACTIVE
4734,2960,1,12,2020-02-05,ACTIVE
4735,4569,5,19,2022-06-25,ACTIVE
4736,2264,2,11,2022-04-25,ACTIVE
4737,3421,5,1,2024-01-08,ACTIVE
4738,2924,4,8,2023-11-18,ACTIVE
4739,3255,5,6,2021-07-02,ACTIVE
4740,3240,1,12,2019-05-09,ACTIVE
4741,3866,4,20,2020-01-14,DORMANT
4742,38,3,16,2022-09-07,ACTIVE
4743,1699,2,18,2020-04-08,ACTIVE
4744,4567,5,12,2023-07-11,ACTIVE
4745,4027,4,20,2020-06-30,ACTIVE
4746,3214,4,2,2020-02-13,ACTIVE
4747,1784,5,7,2020-09-09,ACTIVE
4748,1967,3,9,2021-01-30,ACTIVE
4749,103,5,18,2021-09-28,ACTIVE
4750,42,3,9,2022-03-31,ACTIVE
4751,2995,5,8,2025-01-03,ACTIVE
4752,3219,4,1,2022-12-06,ACTIVE
4753,2991,1,5,2019-09-13,CLOSED
4754,4289,1,16,2023-06-15,ACTIVE
4755,3370,4,14,2023-10-20,ACTIVE
4756,1062,1,13,2020-10-12,ACTIVE
4757,2550,3,11,2023-09-09,ACTIVE
4758,1677,4,20,2022-08-07,ACTIVE
4759,3690,3,13,2019-03-17,DORMANT
4760,3998,4,15,2020-05-19,ACTIVE
4761,326,3,16,2024-06-15,ACTIVE
4762,1121,3,13,2020-10-23,ACTIVE
4763,108,1,8,2021-10-12,ACTIVE
4764,2679,4,18,2024-07-16,ACTIVE
4765,335,5,19,2022-11-17,ACTIVE
4766,2040,1,15,2022-05-07,ACTIVE
4767,804,3,10,2025-02-07,ACTIVE
4768,1849,3,4,2019-08-28,CLOSED
4769,767,5,6,2024-05-11,DORMANT
4770,3528,5,8,2023-11-13,ACTIVE
4771,2307,3,7,2024-10-14,ACTIVE
4772,2830,5,12,2025-01-27,ACTIVE
4773,1489,2,18,2023-07-27,ACTIVE
4774,4130,1,18,2019-06-14,ACTIVE
4775,3567,4,19,2021-08-11,ACTIVE
4776,2374,5,4,2019-03-04,DORMANT
4777,837,5,1,2019-02-20,ACTIVE
4778,3310,2,5,2024-09-21,ACTIVE
4779,3613,4,7,2022-09-06,ACTIVE
4780,4835,2,11,2022-04-29,ACTIVE
4781,2792,4,11,2020-10-31,ACTIVE
4782,4213,1,10,2024-11-07,CLOSED
4783,3984,5,7,2022-12-16,ACTIVE
4784,3769,1,16,2020-09-07,ACTIVE
4785,1505,4,1,2020-07-16,ACTIVE
4786,2451,5,1,2022-02-04,ACTIVE
4787,3045,2,12,2023-03-15,ACTIVE
4788,2034,3,16,2022-06-13,ACTIVE
4789,1700,2,5,2023-03-02,ACTIVE
4790,2281,3,14,2019-12-22,ACTIVE
4791,1308,2,18,2021-02-05,ACTIVE
4792,2528,4,9,2019-10-31,ACTIVE
4793,3839,1,2,2024-03-09,ACTIVE
4794,976,3,12,2023-02-24,DORMANT
4795,2057,4,10,2020-08-06,ACTIVE
4796,4811,1,2,2020-01-02,ACTIVE
4797,2427,1,15,2023-07-24,ACTIVE
4798,3675,5,4,2024-08-08,ACTIVE
4799,2429,5,19,2020-04-03,ACTIVE
4800,4940,5,4,2019-04-30,ACTIVE
4801,3734,3,9,2023-07-28,ACTIVE
4802,360,3,13,2023-02-10,CLOSED
4803,2224,1,10,2019-12-30,CLOSED
4804,485,3,14,2023-01-09,ACTIVE
4805,1429,1,3,2024-05-22,ACTIVE
4806,2081,4,3,2021-05-01,ACTIVE
4807,696,2,20,2021-08-07,ACTIVE
4808,4661,1,16,2025-04-12,ACTIVE
4809,202,1,9,2024-04-13,ACTIVE
4810,3858,4,14,2024-04-27,ACTIVE
4811,1199,5,16,2021-02-02,ACTIVE
4812,1268,5,9,2022-03-26,ACTIVE
4813,2971,5,5,2023-06-18,DORMANT
4814,74,1,13,2021-06-20,ACTIVE
4815,96,1,15,2025-02-11,ACTIVE
4816,4269,3,4,2023-02-27,ACTIVE
4817,3478,3,14,2024-02-13,ACTIVE
4818,2203,2,20,2022-11-11,ACTIVE
4819,258,2,20,2025-05-16,ACTIVE
4820,3659,3,7,2021-01-11,ACTIVE
4821,4426,1,4,2023-08-21,ACTIVE
4822,2807,4,17,2024-10-30,DORMANT
4823,4257,3,9,2022-09-27,ACTIVE
4824,186,1,4,2019-07-15,ACTIVE
4825,143,3,3,2024-10-08,DORMANT
4826,3354,5,19,2019-05-31,DORMANT
4827,640,3,9,2021-12-20,ACTIVE
4828,3750,5,8,2023-07-29,ACTIVE
4829,2075,1,7,2020-03-03,ACTIVE
4830,3969,5,7,2019-11-27,ACTIVE
4831,202,3,4,2021-06-08,ACTIVE
4832,3093,5,19,2021-08-12,ACTIVE
4833,3166,4,12,2019-12-20,ACTIVE
4834,3080,5,20,2025-03-14,ACTIVE
4835,4568,5,6,2024-08-06,DORMANT
4836,2103,2,12,2023-03-30,DORMANT
4837,911,4,20,2021-07-03,ACTIVE
4838,1572,1,4,2023-03-30,ACTIVE
4839,3449,5,2,2025-04-09,ACTIVE
4840,2160,4,15,2024-08-17,ACTIVE
4841,4326,1,6,2023-04-25,ACTIVE
4842,2545,4,18,2021-07-12,ACTIVE
4843,1330,2,5,2023-07-17,ACTIVE
4844,3614,1,4,2024-01-27,ACTIVE
4845,461,1,11,2025-01-22,ACTIVE
4846,807,5,11,2022-05-11,ACTIVE
4847,3700,3,9,2023-07-22,ACTIVE
4848,2274,1,3,2019-12-30,ACTIVE
4849,59,1,11,2024-05-01,ACTIVE
4850,2476,2,2,2022-12-19,DORMANT
4851,4824,2,9,2020-10-19,ACTIVE
4852,1156,2,10,2023-02-01,ACTIVE
4853,498,5,11,2022-06-28,CLOSED
4854,4326,1,3,2022-12-16,ACTIVE
4855,4429,2,17,2021-01-01,ACTIVE
4856,3977,2,11,2024-08-04,ACTIVE
4857,1608,4,17,2024-02-27,ACTIVE
4858,721,4,19,2022-06-05,ACTIVE
4859,1275,2,4,2024-12-05,ACTIVE
4860,3868,5,2,2021-10-06,ACTIVE
4861,691,3,14,2022-07-14,ACTIVE
4862,4024,4,15,2022-04-06,ACTIVE
4863,4153,4,3,2023-09-25,ACTIVE
4864,3438,1,20,2020-11-26,ACTIVE
4865,2356,1,13,2020-06-05,ACTIVE
4866,750,2,13,2022-09-12,ACTIVE
4867,3052,1,18,2022-10-14,ACTIVE
4868,4774,1,20,2024-01-22,ACTIVE
4869,3565,3,7,2023-09-25,ACTIVE
4870,4656,5,16,2022-01-25,DORMANT
4871,1705,2,16,2020-10-14,ACTIVE
4872,3446,3,6,2021-01-28,ACTIVE
4873,4445,2,6,2022-07-03,ACTIVE
4874,2378,5,4,2020-03-17,ACTIVE
4875,3232,2,3,2020-02-13,CLOSED
4876,2216,1,1,2021-03-20,ACTIVE
4877,886,5,3,2024-11-02,ACTIVE
4878,865,3,19,2020-11-27,ACTIVE
4879,3495,3,9,2019-04-08,ACTIVE
4880,3055,4,14,2024-01-28,ACTIVE
4881,786,3,19,2020-06-25,CLOSED
4882,457,4,19,2023-03-07,CLOSED
4883,345,1,13,2019-07-10,ACTIVE
4884,554,3,16,2024-02-17,ACTIVE
4885,788,5,8,2019-09-15,ACTIVE
4886,1820,4,16,2019-06-04,ACTIVE
4887,705,3,9,2023-02-19,ACTIVE
4888,4908,1,9,2025-03-25,ACTIVE
4889,953,5,3,2019-03-15,ACTIVE
4890,815,5,7,2019-01-24,ACTIVE
4891,1549,1,20,2023-10-08,ACTIVE
4892,144,3,18,2023-08-09,CLOSED
4893,2778,2,2,2024-09-22,DORMANT
4894,3767,3,1,2021-11-26,ACTIVE
4895,4959,4,12,2023-02-06,DORMANT
4896,3826,4,16,2020-04-05,ACTIVE
4897,1217,3,12,2022-04-07,ACTIVE
4898,1808,4,10,2024-10-18,ACTIVE
4899,4471,2,9,2025-03-10,ACTIVE
4900,4773,2,18,2023-05-26,ACTIVE
4901,2740,5,4,2021-07-02,DORMANT
4902,1290,4,8,2023-10-09,ACTIVE
4903,556,3,4,2019-03-13,ACTIVE
4904,863,5,16,2021-04-07,ACTIVE
4905,2486,2,8,2025-02-05,ACTIVE
4906,4977,5,7,2025-03-05,ACTIVE
4907,2356,1,13,2019-06-26,ACTIVE
4908,966,4,8,2020-12-07,ACTIVE
4909,2396,3,7,2024-04-12,ACTIVE
4910,476,2,5,2021-06-02,ACTIVE
4911,1339,5,18,2022-03-23,DORMANT
4912,525,3,19,2019-06-03,ACTIVE
4913,2572,4,10,2019-01-30,ACTIVE
4914,562,3,11,2021-11-16,ACTIVE
4915,3703,4,8,2021-09-02,ACTIVE
4916,4665,4,6,2020-11-21,ACTIVE
4917,1206,4,11,2024-02-18,ACTIVE
4918,4034,5,16,2024-11-15,ACTIVE
4919,3848,4,4,2019-08-25,DORMANT
4920,4202,3,2,2024-12-25,DORMANT
4921,2239,1,13,2020-09-21,ACTIVE
4922,1161,3,7,2020-09-09,ACTIVE
4923,4796,5,17,2023-04-21,ACTIVE
4924,3826,4,13,2023-06-28,ACTIVE
4925,72,1,10,2019-12-26,DORMANT
4926,755,5,13,2020-08-04,ACTIVE
4927,3853,2,10,2025-03-04,ACTIVE
4928,905,2,7,2023-10-23,ACTIVE
4929,52,2,10,2020-08-23,ACTIVE
4930,2622,1,16,2021-09-05,ACTIVE
4931,3191,3,3,2024-06-20,ACTIVE
4932,3949,1,4,2020-05-29,ACTIVE
4933,1288,1,4,2024-05-23,ACTIVE
4934,4781,1,4,2021-03-20,ACTIVE
4935,1773,2,16,2024-06-20,ACTIVE
4936,3903,3,9,2022-12-17,ACTIVE
4937,3921,1,6,2020-04-13,ACTIVE
4938,950,3,10,2020-09-21,ACTIVE
4939,3139,4,4,2019-04-24,ACTIVE
4940,2417,1,12,2022-05-10,DORMANT
4941,2280,1,10,2022-10-19,ACTIVE
4942,1426,1,12,2019-09-04,ACTIVE
4943,1585,4,19,2023-06-05,ACTIVE
4944,1047,4,19,2025-05-09,ACTIVE
4945,2166,2,1,2020-06-28,ACTIVE
4946,4024,5,4,2023-06-26,ACTIVE
4947,1177,3,13,2022-07-24,ACTIVE
4948,2161,5,8,2023-03-03,DORMANT
4949,1032,1,14,2020-12-18,ACTIVE
4950,3289,1,16,2021-02-16,ACTIVE
